,FIPS,STNAME,CTYNAME,YEAR,POPULATION
430,01055,Alabama,Etowah County,POPESTIMATE2011,104358.0
431,01055,Alabama,Etowah County,POPESTIMATE2012,104273.0
432,01055,Alabama,Etowah County,POPESTIMATE2013,103883.0
433,01055,Alabama,Etowah County,POPESTIMATE2014,103407.0
434,01055,Alabama,Etowah County,POPESTIMATE2015,103003.0
435,01057,Alabama,Fayette County,CENSUS2010,17241.0
436,01057,Alabama,Fayette County,ESTIMATESBASE2000,18522.0
437,01057,Alabama,Fayette County,ESTIMATESBASE2010,17232.0
438,01057,Alabama,Fayette County,POPESTIMATE2003,18178.0
439,01057,Alabama,Fayette County,POPESTIMATE2004,18022.0
440,01057,Alabama,Fayette County,POPESTIMATE2005,18030.0
441,01057,Alabama,Fayette County,POPESTIMATE2006,17767.0
442,01057,Alabama,Fayette County,POPESTIMATE2007,17523.0
443,01057,Alabama,Fayette County,POPESTIMATE2008,17541.0
444,01057,Alabama,Fayette County,POPESTIMATE2009,17310.0
445,01057,Alabama,Fayette County,POPESTIMATE2011,17047.0
446,01057,Alabama,Fayette County,POPESTIMATE2012,16941.0
447,01057,Alabama,Fayette County,POPESTIMATE2013,16819.0
448,01057,Alabama,Fayette County,POPESTIMATE2014,16768.0
449,01057,Alabama,Fayette County,POPESTIMATE2015,16693.0
450,01059,Alabama,Franklin County,CENSUS2010,31704.0
451,01059,Alabama,Franklin County,ESTIMATESBASE2000,31257.0
452,01059,Alabama,Franklin County,ESTIMATESBASE2010,31709.0
453,01059,Alabama,Franklin County,POPESTIMATE2003,30874.0
454,01059,Alabama,Franklin County,POPESTIMATE2004,30768.0
455,01059,Alabama,Franklin County,POPESTIMATE2005,30968.0
456,01059,Alabama,Franklin County,POPESTIMATE2006,31134.0
457,01059,Alabama,Franklin County,POPESTIMATE2007,31004.0
458,01059,Alabama,Franklin County,POPESTIMATE2008,31459.0
459,01059,Alabama,Franklin County,POPESTIMATE2009,31589.0
460,01059,Alabama,Franklin County,POPESTIMATE2011,31771.0
461,01059,Alabama,Franklin County,POPESTIMATE2012,31689.0
462,01059,Alabama,Franklin County,POPESTIMATE2013,31552.0
463,01059,Alabama,Franklin County,POPESTIMATE2014,31561.0
464,01059,Alabama,Franklin County,POPESTIMATE2015,31541.0
465,01061,Alabama,Geneva County,CENSUS2010,26790.0
466,01061,Alabama,Geneva County,ESTIMATESBASE2000,25700.0
467,01061,Alabama,Geneva County,ESTIMATESBASE2010,26787.0
468,01061,Alabama,Geneva County,POPESTIMATE2003,25702.0
469,01061,Alabama,Geneva County,POPESTIMATE2004,25772.0
470,01061,Alabama,Geneva County,POPESTIMATE2005,25988.0
471,01061,Alabama,Geneva County,POPESTIMATE2006,26271.0
472,01061,Alabama,Geneva County,POPESTIMATE2007,26322.0
473,01061,Alabama,Geneva County,POPESTIMATE2008,26646.0
474,01061,Alabama,Geneva County,POPESTIMATE2009,26653.0
475,01061,Alabama,Geneva County,POPESTIMATE2011,26759.0
476,01061,Alabama,Geneva County,POPESTIMATE2012,26927.0
477,01061,Alabama,Geneva County,POPESTIMATE2013,26682.0
478,01061,Alabama,Geneva County,POPESTIMATE2014,26597.0
479,01061,Alabama,Geneva County,POPESTIMATE2015,26636.0
480,01063,Alabama,Greene County,CENSUS2010,9045.0
481,01063,Alabama,Greene County,ESTIMATESBASE2000,9923.0
482,01063,Alabama,Greene County,ESTIMATESBASE2010,9043.0
483,01063,Alabama,Greene County,POPESTIMATE2003,9805.0
484,01063,Alabama,Greene County,POPESTIMATE2004,9686.0
485,01063,Alabama,Greene County,POPESTIMATE2005,9675.0
486,01063,Alabama,Greene County,POPESTIMATE2006,9361.0
487,01063,Alabama,Greene County,POPESTIMATE2007,9385.0
488,01063,Alabama,Greene County,POPESTIMATE2008,9359.0
489,01063,Alabama,Greene County,POPESTIMATE2009,9182.0
490,01063,Alabama,Greene County,POPESTIMATE2011,8905.0
491,01063,Alabama,Greene County,POPESTIMATE2012,8850.0
492,01063,Alabama,Greene County,POPESTIMATE2013,8749.0
493,01063,Alabama,Greene County,POPESTIMATE2014,8585.0
494,01063,Alabama,Greene County,POPESTIMATE2015,8509.0
495,01065,Alabama,Hale County,CENSUS2010,15760.0
496,01065,Alabama,Hale County,ESTIMATESBASE2000,18270.0
497,01065,Alabama,Hale County,ESTIMATESBASE2010,15762.0
498,01065,Alabama,Hale County,POPESTIMATE2003,17116.0
499,01065,Alabama,Hale County,POPESTIMATE2004,16765.0
500,01065,Alabama,Hale County,POPESTIMATE2005,16622.0
501,01065,Alabama,Hale County,POPESTIMATE2006,16427.0
502,01065,Alabama,Hale County,POPESTIMATE2007,16418.0
503,01065,Alabama,Hale County,POPESTIMATE2008,16260.0
504,01065,Alabama,Hale County,POPESTIMATE2009,16025.0
505,01065,Alabama,Hale County,POPESTIMATE2011,15358.0
506,01065,Alabama,Hale County,POPESTIMATE2012,15360.0
507,01065,Alabama,Hale County,POPESTIMATE2013,15247.0
508,01065,Alabama,Hale County,POPESTIMATE2014,15047.0
509,01065,Alabama,Hale County,POPESTIMATE2015,15018.0
510,01067,Alabama,Henry County,CENSUS2010,17302.0
511,01067,Alabama,Henry County,ESTIMATESBASE2000,16297.0
512,01067,Alabama,Henry County,ESTIMATESBASE2010,17300.0
513,01067,Alabama,Henry County,POPESTIMATE2003,16563.0
514,01067,Alabama,Henry County,POPESTIMATE2004,16692.0
515,01067,Alabama,Henry County,POPESTIMATE2005,16752.0
516,01067,Alabama,Henry County,POPESTIMATE2006,16953.0
517,01067,Alabama,Henry County,POPESTIMATE2007,17108.0
518,01067,Alabama,Henry County,POPESTIMATE2008,17129.0
519,01067,Alabama,Henry County,POPESTIMATE2009,17243.0
520,01067,Alabama,Henry County,POPESTIMATE2011,17377.0
521,01067,Alabama,Henry County,POPESTIMATE2012,17156.0
522,01067,Alabama,Henry County,POPESTIMATE2013,17132.0
523,01067,Alabama,Henry County,POPESTIMATE2014,17082.0
524,01067,Alabama,Henry County,POPESTIMATE2015,17106.0
525,01069,Alabama,Houston County,CENSUS2010,101547.0
526,01069,Alabama,Houston County,ESTIMATESBASE2000,88831.0
527,01069,Alabama,Houston County,ESTIMATESBASE2010,101554.0
528,01069,Alabama,Houston County,POPESTIMATE2003,91321.0
529,01069,Alabama,Houston County,POPESTIMATE2004,92593.0
530,01069,Alabama,Houston County,POPESTIMATE2005,93903.0
531,01069,Alabama,Houston County,POPESTIMATE2006,95846.0
532,01069,Alabama,Houston County,POPESTIMATE2007,97727.0
533,01069,Alabama,Houston County,POPESTIMATE2008,99183.0
534,01069,Alabama,Houston County,POPESTIMATE2009,100500.0
535,01069,Alabama,Houston County,POPESTIMATE2011,102470.0
536,01069,Alabama,Houston County,POPESTIMATE2012,103365.0
537,01069,Alabama,Houston County,POPESTIMATE2013,103638.0
538,01069,Alabama,Houston County,POPESTIMATE2014,104156.0
539,01069,Alabama,Houston County,POPESTIMATE2015,104268.0
540,01071,Alabama,Jackson County,CENSUS2010,53227.0
541,01071,Alabama,Jackson County,ESTIMATESBASE2000,53871.0
542,01071,Alabama,Jackson County,ESTIMATESBASE2010,53224.0
543,01071,Alabama,Jackson County,POPESTIMATE2003,53711.0
544,01071,Alabama,Jackson County,POPESTIMATE2004,53525.0
545,01071,Alabama,Jackson County,POPESTIMATE2005,53332.0
546,01071,Alabama,Jackson County,POPESTIMATE2006,53483.0
547,01071,Alabama,Jackson County,POPESTIMATE2007,53333.0
548,01071,Alabama,Jackson County,POPESTIMATE2008,53525.0
549,01071,Alabama,Jackson County,POPESTIMATE2009,53461.0
550,01071,Alabama,Jackson County,POPESTIMATE2011,53209.0
551,01071,Alabama,Jackson County,POPESTIMATE2012,53077.0
552,01071,Alabama,Jackson County,POPESTIMATE2013,52958.0
553,01071,Alabama,Jackson County,POPESTIMATE2014,52562.0
554,01071,Alabama,Jackson County,POPESTIMATE2015,52218.0
555,01073,Alabama,Jefferson County,CENSUS2010,658466.0
556,01073,Alabama,Jefferson County,ESTIMATESBASE2000,662041.0
557,01073,Alabama,Jefferson County,ESTIMATESBASE2010,658506.0
558,01073,Alabama,Jefferson County,POPESTIMATE2003,657513.0
559,01073,Alabama,Jefferson County,POPESTIMATE2004,656023.0
560,01073,Alabama,Jefferson County,POPESTIMATE2005,654919.0
561,01073,Alabama,Jefferson County,POPESTIMATE2006,655893.0
562,01073,Alabama,Jefferson County,POPESTIMATE2007,655163.0
563,01073,Alabama,Jefferson County,POPESTIMATE2008,656510.0
564,01073,Alabama,Jefferson County,POPESTIMATE2009,658441.0
565,01073,Alabama,Jefferson County,POPESTIMATE2011,657973.0
566,01073,Alabama,Jefferson County,POPESTIMATE2012,657967.0
567,01073,Alabama,Jefferson County,POPESTIMATE2013,659196.0
568,01073,Alabama,Jefferson County,POPESTIMATE2014,659918.0
569,01073,Alabama,Jefferson County,POPESTIMATE2015,660370.0
570,01075,Alabama,Lamar County,CENSUS2010,14564.0
571,01075,Alabama,Lamar County,ESTIMATESBASE2000,15902.0
572,01075,Alabama,Lamar County,ESTIMATESBASE2010,14564.0
573,01075,Alabama,Lamar County,POPESTIMATE2003,15258.0
574,01075,Alabama,Lamar County,POPESTIMATE2004,15075.0
575,01075,Alabama,Lamar County,POPESTIMATE2005,15009.0
576,01075,Alabama,Lamar County,POPESTIMATE2006,14816.0
577,01075,Alabama,Lamar County,POPESTIMATE2007,14901.0
578,01075,Alabama,Lamar County,POPESTIMATE2008,14799.0
579,01075,Alabama,Lamar County,POPESTIMATE2009,14689.0
580,01075,Alabama,Lamar County,POPESTIMATE2011,14287.0
581,01075,Alabama,Lamar County,POPESTIMATE2012,14245.0
582,01075,Alabama,Lamar County,POPESTIMATE2013,14210.0
583,01075,Alabama,Lamar County,POPESTIMATE2014,14067.0
584,01075,Alabama,Lamar County,POPESTIMATE2015,13925.0
585,01077,Alabama,Lauderdale County,CENSUS2010,92709.0
586,01077,Alabama,Lauderdale County,ESTIMATESBASE2000,87952.0
587,01077,Alabama,Lauderdale County,ESTIMATESBASE2010,92709.0
588,01077,Alabama,Lauderdale County,POPESTIMATE2003,88103.0
589,01077,Alabama,Lauderdale County,POPESTIMATE2004,88732.0
590,01077,Alabama,Lauderdale County,POPESTIMATE2005,89358.0
591,01077,Alabama,Lauderdale County,POPESTIMATE2006,90294.0
592,01077,Alabama,Lauderdale County,POPESTIMATE2007,91107.0
593,01077,Alabama,Lauderdale County,POPESTIMATE2008,92202.0
594,01077,Alabama,Lauderdale County,POPESTIMATE2009,92526.0
595,01077,Alabama,Lauderdale County,POPESTIMATE2011,92606.0
596,01077,Alabama,Lauderdale County,POPESTIMATE2012,92664.0
597,01077,Alabama,Lauderdale County,POPESTIMATE2013,92706.0
598,01077,Alabama,Lauderdale County,POPESTIMATE2014,93013.0
599,01077,Alabama,Lauderdale County,POPESTIMATE2015,92477.0
600,01079,Alabama,Lawrence County,CENSUS2010,34339.0
601,01079,Alabama,Lawrence County,ESTIMATESBASE2000,34834.0
602,01079,Alabama,Lawrence County,ESTIMATESBASE2010,34339.0
603,01079,Alabama,Lawrence County,POPESTIMATE2003,34488.0
604,01079,Alabama,Lawrence County,POPESTIMATE2004,34318.0
605,01079,Alabama,Lawrence County,POPESTIMATE2005,34435.0
606,01079,Alabama,Lawrence County,POPESTIMATE2006,34028.0
607,01079,Alabama,Lawrence County,POPESTIMATE2007,34293.0
608,01079,Alabama,Lawrence County,POPESTIMATE2008,34196.0
609,01079,Alabama,Lawrence County,POPESTIMATE2009,34315.0
610,01079,Alabama,Lawrence County,POPESTIMATE2011,34049.0
611,01079,Alabama,Lawrence County,POPESTIMATE2012,33807.0
612,01079,Alabama,Lawrence County,POPESTIMATE2013,33577.0
613,01079,Alabama,Lawrence County,POPESTIMATE2014,33448.0
614,01079,Alabama,Lawrence County,POPESTIMATE2015,33138.0
615,01081,Alabama,Lee County,CENSUS2010,140247.0
616,01081,Alabama,Lee County,ESTIMATESBASE2000,115014.0
617,01081,Alabama,Lee County,ESTIMATESBASE2010,140300.0
618,01081,Alabama,Lee County,POPESTIMATE2003,120071.0
619,01081,Alabama,Lee County,POPESTIMATE2004,122274.0
620,01081,Alabama,Lee County,POPESTIMATE2005,126133.0
621,01081,Alabama,Lee County,POPESTIMATE2006,129247.0
622,01081,Alabama,Lee County,POPESTIMATE2007,131934.0
623,01081,Alabama,Lee County,POPESTIMATE2008,134524.0
624,01081,Alabama,Lee County,POPESTIMATE2009,138566.0
625,01081,Alabama,Lee County,POPESTIMATE2011,144130.0
626,01081,Alabama,Lee County,POPESTIMATE2012,148581.0
627,01081,Alabama,Lee County,POPESTIMATE2013,151831.0
628,01081,Alabama,Lee County,POPESTIMATE2014,154545.0
629,01081,Alabama,Lee County,POPESTIMATE2015,157009.0
630,01083,Alabama,Limestone County,CENSUS2010,82782.0
631,01083,Alabama,Limestone County,ESTIMATESBASE2000,65668.0
632,01083,Alabama,Limestone County,ESTIMATESBASE2010,82782.0
633,01083,Alabama,Limestone County,POPESTIMATE2003,68578.0
634,01083,Alabama,Limestone County,POPESTIMATE2004,69593.0
635,01083,Alabama,Limestone County,POPESTIMATE2005,71303.0
636,01083,Alabama,Limestone County,POPESTIMATE2006,73651.0
637,01083,Alabama,Limestone County,POPESTIMATE2007,76063.0
638,01083,Alabama,Limestone County,POPESTIMATE2008,78835.0
639,01083,Alabama,Limestone County,POPESTIMATE2009,81326.0
640,01083,Alabama,Limestone County,POPESTIMATE2011,85542.0
641,01083,Alabama,Limestone County,POPESTIMATE2012,87313.0
642,01083,Alabama,Limestone County,POPESTIMATE2013,88910.0
643,01083,Alabama,Limestone County,POPESTIMATE2014,90596.0
644,01083,Alabama,Limestone County,POPESTIMATE2015,91571.0
645,01085,Alabama,Lowndes County,CENSUS2010,11299.0
646,01085,Alabama,Lowndes County,ESTIMATESBASE2000,13483.0
647,01085,Alabama,Lowndes County,ESTIMATESBASE2010,11296.0
648,01085,Alabama,Lowndes County,POPESTIMATE2003,12996.0
649,01085,Alabama,Lowndes County,POPESTIMATE2004,12623.0
650,01085,Alabama,Lowndes County,POPESTIMATE2005,12397.0
651,01085,Alabama,Lowndes County,POPESTIMATE2006,12124.0
652,01085,Alabama,Lowndes County,POPESTIMATE2007,11973.0
653,01085,Alabama,Lowndes County,POPESTIMATE2008,11813.0
654,01085,Alabama,Lowndes County,POPESTIMATE2009,11486.0
655,01085,Alabama,Lowndes County,POPESTIMATE2011,11139.0
656,01085,Alabama,Lowndes County,POPESTIMATE2012,10853.0
657,01085,Alabama,Lowndes County,POPESTIMATE2013,10665.0
658,01085,Alabama,Lowndes County,POPESTIMATE2014,10498.0
659,01085,Alabama,Lowndes County,POPESTIMATE2015,10353.0
660,01087,Alabama,Macon County,CENSUS2010,21452.0
661,01087,Alabama,Macon County,ESTIMATESBASE2000,24086.0
662,01087,Alabama,Macon County,ESTIMATESBASE2010,21448.0
663,01087,Alabama,Macon County,POPESTIMATE2003,23110.0
664,01087,Alabama,Macon County,POPESTIMATE2004,22685.0
665,01087,Alabama,Macon County,POPESTIMATE2005,22388.0
666,01087,Alabama,Macon County,POPESTIMATE2006,22227.0
667,01087,Alabama,Macon County,POPESTIMATE2007,21942.0
668,01087,Alabama,Macon County,POPESTIMATE2008,21597.0
669,01087,Alabama,Macon County,POPESTIMATE2009,21190.0
670,01087,Alabama,Macon County,POPESTIMATE2011,21281.0
671,01087,Alabama,Macon County,POPESTIMATE2012,20611.0
672,01087,Alabama,Macon County,POPESTIMATE2013,20026.0
673,01087,Alabama,Macon County,POPESTIMATE2014,19648.0
674,01087,Alabama,Macon County,POPESTIMATE2015,19306.0
675,01089,Alabama,Madison County,CENSUS2010,334811.0
676,01089,Alabama,Madison County,ESTIMATESBASE2000,276998.0
677,01089,Alabama,Madison County,ESTIMATESBASE2010,334811.0
678,01089,Alabama,Madison County,POPESTIMATE2003,291342.0
679,01089,Alabama,Madison County,POPESTIMATE2004,295655.0
680,01089,Alabama,Madison County,POPESTIMATE2005,301474.0
681,01089,Alabama,Madison County,POPESTIMATE2006,309170.0
682,01089,Alabama,Madison County,POPESTIMATE2007,315859.0
683,01089,Alabama,Madison County,POPESTIMATE2008,323526.0
684,01089,Alabama,Madison County,POPESTIMATE2009,330856.0
685,01089,Alabama,Madison County,POPESTIMATE2011,339527.0
686,01089,Alabama,Madison County,POPESTIMATE2012,342713.0
687,01089,Alabama,Madison County,POPESTIMATE2013,346633.0
688,01089,Alabama,Madison County,POPESTIMATE2014,349807.0
689,01089,Alabama,Madison County,POPESTIMATE2015,352989.0
690,01091,Alabama,Marengo County,CENSUS2010,21027.0
691,01091,Alabama,Marengo County,ESTIMATESBASE2000,22533.0
692,01091,Alabama,Marengo County,ESTIMATESBASE2010,21038.0
693,01091,Alabama,Marengo County,POPESTIMATE2003,22025.0
694,01091,Alabama,Marengo County,POPESTIMATE2004,21777.0
695,01091,Alabama,Marengo County,POPESTIMATE2005,21569.0
696,01091,Alabama,Marengo County,POPESTIMATE2006,21531.0
697,01091,Alabama,Marengo County,POPESTIMATE2007,21475.0
698,01091,Alabama,Marengo County,POPESTIMATE2008,21331.0
699,01091,Alabama,Marengo County,POPESTIMATE2009,21170.0
700,01091,Alabama,Marengo County,POPESTIMATE2011,20651.0
701,01091,Alabama,Marengo County,POPESTIMATE2012,20367.0
702,01091,Alabama,Marengo County,POPESTIMATE2013,20114.0
703,01091,Alabama,Marengo County,POPESTIMATE2014,19980.0
704,01091,Alabama,Marengo County,POPESTIMATE2015,19760.0
705,01093,Alabama,Marion County,CENSUS2010,30776.0
706,01093,Alabama,Marion County,ESTIMATESBASE2000,31162.0
707,01093,Alabama,Marion County,ESTIMATESBASE2010,30776.0
708,01093,Alabama,Marion County,POPESTIMATE2003,30554.0
709,01093,Alabama,Marion County,POPESTIMATE2004,30516.0
710,01093,Alabama,Marion County,POPESTIMATE2005,30494.0
711,01093,Alabama,Marion County,POPESTIMATE2006,30779.0
712,01093,Alabama,Marion County,POPESTIMATE2007,30849.0
713,01093,Alabama,Marion County,POPESTIMATE2008,30918.0
714,01093,Alabama,Marion County,POPESTIMATE2009,30646.0
715,01093,Alabama,Marion County,POPESTIMATE2011,30651.0
716,01093,Alabama,Marion County,POPESTIMATE2012,30487.0
717,01093,Alabama,Marion County,POPESTIMATE2013,30228.0
718,01093,Alabama,Marion County,POPESTIMATE2014,30202.0
719,01093,Alabama,Marion County,POPESTIMATE2015,30123.0
720,01095,Alabama,Marshall County,CENSUS2010,93019.0
721,01095,Alabama,Marshall County,ESTIMATESBASE2000,82303.0
722,01095,Alabama,Marshall County,ESTIMATESBASE2010,93019.0
723,01095,Alabama,Marshall County,POPESTIMATE2003,84348.0
724,01095,Alabama,Marshall County,POPESTIMATE2004,85131.0
725,01095,Alabama,Marshall County,POPESTIMATE2005,86516.0
726,01095,Alabama,Marshall County,POPESTIMATE2006,88209.0
727,01095,Alabama,Marshall County,POPESTIMATE2007,89605.0
728,01095,Alabama,Marshall County,POPESTIMATE2008,91072.0
729,01095,Alabama,Marshall County,POPESTIMATE2009,92213.0
730,01095,Alabama,Marshall County,POPESTIMATE2011,93892.0
731,01095,Alabama,Marshall County,POPESTIMATE2012,94268.0
732,01095,Alabama,Marshall County,POPESTIMATE2013,94370.0
733,01095,Alabama,Marshall County,POPESTIMATE2014,94277.0
734,01095,Alabama,Marshall County,POPESTIMATE2015,94606.0
735,01097,Alabama,Mobile County,CENSUS2010,412992.0
736,01097,Alabama,Mobile County,ESTIMATESBASE2000,399887.0
737,01097,Alabama,Mobile County,ESTIMATESBASE2010,413145.0
738,01097,Alabama,Mobile County,POPESTIMATE2003,398082.0
739,01097,Alabama,Mobile County,POPESTIMATE2004,397959.0
740,01097,Alabama,Mobile County,POPESTIMATE2005,398942.0
741,01097,Alabama,Mobile County,POPESTIMATE2006,402916.0
742,01097,Alabama,Mobile County,POPESTIMATE2007,405715.0
743,01097,Alabama,Mobile County,POPESTIMATE2008,409196.0
744,01097,Alabama,Mobile County,POPESTIMATE2009,411994.0
745,01097,Alabama,Mobile County,POPESTIMATE2011,413242.0
746,01097,Alabama,Mobile County,POPESTIMATE2012,413922.0
747,01097,Alabama,Mobile County,POPESTIMATE2013,414210.0
748,01097,Alabama,Mobile County,POPESTIMATE2014,414590.0
749,01097,Alabama,Mobile County,POPESTIMATE2015,414935.0
750,01099,Alabama,Monroe County,CENSUS2010,23068.0
751,01099,Alabama,Monroe County,ESTIMATESBASE2000,24320.0
752,01099,Alabama,Monroe County,ESTIMATESBASE2010,23067.0
753,01099,Alabama,Monroe County,POPESTIMATE2003,23853.0
754,01099,Alabama,Monroe County,POPESTIMATE2004,23769.0
755,01099,Alabama,Monroe County,POPESTIMATE2005,23683.0
756,01099,Alabama,Monroe County,POPESTIMATE2006,23602.0
757,01099,Alabama,Monroe County,POPESTIMATE2007,23437.0
758,01099,Alabama,Monroe County,POPESTIMATE2008,23393.0
759,01099,Alabama,Monroe County,POPESTIMATE2009,23218.0
760,01099,Alabama,Monroe County,POPESTIMATE2011,22796.0
761,01099,Alabama,Monroe County,POPESTIMATE2012,22582.0
762,01099,Alabama,Monroe County,POPESTIMATE2013,22171.0
763,01099,Alabama,Monroe County,POPESTIMATE2014,21927.0
764,01099,Alabama,Monroe County,POPESTIMATE2015,21717.0
765,01101,Alabama,Montgomery County,CENSUS2010,229363.0
766,01101,Alabama,Montgomery County,ESTIMATESBASE2000,223518.0
767,01101,Alabama,Montgomery County,ESTIMATESBASE2010,229378.0
768,01101,Alabama,Montgomery County,POPESTIMATE2003,222680.0
769,01101,Alabama,Montgomery County,POPESTIMATE2004,223002.0
770,01101,Alabama,Montgomery County,POPESTIMATE2005,223608.0
771,01101,Alabama,Montgomery County,POPESTIMATE2006,227291.0
772,01101,Alabama,Montgomery County,POPESTIMATE2007,227888.0
773,01101,Alabama,Montgomery County,POPESTIMATE2008,227461.0
774,01101,Alabama,Montgomery County,POPESTIMATE2009,227607.0
775,01101,Alabama,Montgomery County,POPESTIMATE2011,229168.0
776,01101,Alabama,Montgomery County,POPESTIMATE2012,228861.0
777,01101,Alabama,Montgomery County,POPESTIMATE2013,228173.0
778,01101,Alabama,Montgomery County,POPESTIMATE2014,227546.0
779,01101,Alabama,Montgomery County,POPESTIMATE2015,227244.0
780,01103,Alabama,Morgan County,CENSUS2010,119490.0
781,01103,Alabama,Morgan County,ESTIMATESBASE2000,111076.0
