,STATE,COUNTY,YEAR,MME_Str
5240,MT,STILLWATER,2007,1370.6814000000002
5241,MT,STILLWATER,2008,1576.005937500001
5242,MT,STILLWATER,2009,1607.2802250000009
5243,MT,STILLWATER,2010,1592.0073374999997
5244,MT,STILLWATER,2011,1851.3814874999991
5245,MT,STILLWATER,2012,2124.5854200000003
5246,MT,SWEET GRASS,2006,600.3093749999998
5247,MT,SWEET GRASS,2007,641.1145875000008
5248,MT,SWEET GRASS,2008,544.6065000000003
5249,MT,SWEET GRASS,2009,520.8440249999994
5250,MT,SWEET GRASS,2010,698.5940250000004
5251,MT,SWEET GRASS,2011,618.5021999999996
5252,MT,SWEET GRASS,2012,543.5166374999995
5253,MT,TETON,2006,904.8167625000009
5254,MT,TETON,2007,1019.1036405000016
5255,MT,TETON,2008,982.4626875000031
5256,MT,TETON,2009,1167.9003188625047
5257,MT,TETON,2010,1614.141367500007
5258,MT,TETON,2011,1823.5497750000068
5259,MT,TETON,2012,1959.443175000009
5260,MT,TOOLE,2006,604.395225
5261,MT,TOOLE,2007,666.2496749999996
5262,MT,TOOLE,2008,663.5472750000004
5263,MT,TOOLE,2009,678.551025
5264,MT,TOOLE,2010,895.125037500002
5265,MT,TOOLE,2011,976.4856525000021
5266,MT,TOOLE,2012,1006.1738550000026
5267,MT,VALLEY,2006,1631.191861500002
5268,MT,VALLEY,2007,2453.7637095000055
5269,MT,VALLEY,2008,2914.20096300001
5270,MT,VALLEY,2009,3363.797325000012
5271,MT,VALLEY,2010,3373.963725000015
5272,MT,VALLEY,2011,3621.7092750000206
5273,MT,VALLEY,2012,4018.6493400000104
5274,MT,WHEATLAND,2009,0.3027
5275,MT,WHEATLAND,2011,220.55834999999988
5276,MT,WHEATLAND,2012,357.25402500000007
5277,MT,YELLOWSTONE,2006,51283.17141790319
5278,MT,YELLOWSTONE,2007,56610.60411476544
5279,MT,YELLOWSTONE,2008,59179.95121297729
5280,MT,YELLOWSTONE,2009,60051.413909289324
5281,MT,YELLOWSTONE,2010,71886.68210658983
5282,MT,YELLOWSTONE,2011,78146.45918587853
5283,MT,YELLOWSTONE,2012,86899.22569402754
5284,IL,ADAMS,2006,11998.617980000114
5285,IL,ADAMS,2007,13751.481806675201
5286,IL,ADAMS,2008,15660.886890812697
5287,IL,ADAMS,2009,17577.797527500294
5288,IL,ADAMS,2010,20029.78060500053
5289,IL,ADAMS,2011,20223.139485000505
5290,IL,ADAMS,2012,20675.829720000147
5291,IL,ALEXANDER,2006,841.3771875000017
5292,IL,ALEXANDER,2007,814.1016375000004
5293,IL,ALEXANDER,2008,1096.8751200000029
5294,IL,ALEXANDER,2009,778.676775
5295,IL,ALEXANDER,2010,953.8015500000002
5296,IL,ALEXANDER,2011,1205.5412625000006
5297,IL,ALEXANDER,2012,1002.3264375
5298,IL,BOND,2006,1150.6120485000054
5299,IL,BOND,2007,1686.6098970000012
5300,IL,BOND,2008,1801.2349485000057
5301,IL,BOND,2009,1962.6445275000053
5302,IL,BOND,2010,2288.9851125000064
5303,IL,BOND,2011,3050.1578025000167
5304,IL,BOND,2012,3104.29013250002
5305,IL,BOONE,2006,5000.149117500045
5306,IL,BOONE,2007,5563.778145000058
5307,IL,BOONE,2008,6873.820740225144
5308,IL,BOONE,2009,7768.3793880001695
5309,IL,BOONE,2010,8259.485295000235
5310,IL,BOONE,2011,9616.814640000222
5311,IL,BOONE,2012,10374.58460250017
5312,IL,BROWN,2006,265.80869999999976
5313,IL,BROWN,2007,410.1664124999991
5314,IL,BROWN,2008,512.4379874999993
5315,IL,BROWN,2009,630.9479999999999
5316,IL,BROWN,2010,718.790775
5317,IL,BROWN,2011,869.5439025000011
5318,IL,BROWN,2012,892.1745375000016
5319,IL,BUREAU,2006,3118.19197049998
5320,IL,BUREAU,2007,3533.560951499976
5321,IL,BUREAU,2008,2843.3364287249983
5322,IL,BUREAU,2009,2915.9774175
5323,IL,BUREAU,2010,2975.700899999998
5324,IL,BUREAU,2011,4667.347500000038
5325,IL,BUREAU,2012,5716.523302500056
5326,IL,CALHOUN,2006,1091.5374375000015
5327,IL,CALHOUN,2007,1083.678480000002
5328,IL,CALHOUN,2008,1470.9124485000045
5329,IL,CALHOUN,2009,1232.5707750000026
5330,IL,CALHOUN,2010,768.9546000000017
5331,IL,CALHOUN,2011,501.4038374999991
5332,IL,CALHOUN,2012,797.6144924999998
5333,IL,CARROLL,2006,801.9947250000018
5334,IL,CARROLL,2007,1123.6103010000047
5335,IL,CARROLL,2008,1100.5929075000051
5336,IL,CARROLL,2009,1130.4211125000063
5337,IL,CARROLL,2010,1429.316737500007
5338,IL,CARROLL,2011,1529.1072750000083
5339,IL,CARROLL,2012,1464.5709825000076
5340,IL,CASS,2006,1438.2210300000036
5341,IL,CASS,2007,1194.5699250000057
5342,IL,CASS,2008,1248.949875000006
5343,IL,CASS,2009,1445.6733750000042
5344,IL,CASS,2010,1293.134850000003
5345,IL,CASS,2011,1138.5197625000042
5346,IL,CASS,2012,1160.6129250000079
5347,IL,CHAMPAIGN,2006,18152.77908000049
5348,IL,CHAMPAIGN,2007,21005.351320500773
5349,IL,CHAMPAIGN,2008,24228.106716863706
5350,IL,CHAMPAIGN,2009,24730.192102501405
5351,IL,CHAMPAIGN,2010,26503.30806750169
5352,IL,CHAMPAIGN,2011,29636.76387000174
5353,IL,CHAMPAIGN,2012,30923.017713864272
5354,IL,CHRISTIAN,2006,6128.553114000074
5355,IL,CHRISTIAN,2007,6417.394230000106
5356,IL,CHRISTIAN,2008,7171.625629500182
5357,IL,CHRISTIAN,2009,8318.194072500175
5358,IL,CHRISTIAN,2010,8615.646435000222
5359,IL,CHRISTIAN,2011,9654.92666250018
5360,IL,CHRISTIAN,2012,8574.660795000125
5361,IL,CLARK,2006,3028.193164537496
5362,IL,CLARK,2007,3090.695571575003
5363,IL,CLARK,2008,3403.0737300000096
5364,IL,CLARK,2009,4163.767421362509
5365,IL,CLARK,2010,4366.674360675019
5366,IL,CLARK,2011,4555.728345225031
5367,IL,CLARK,2012,4629.7336913625395
5368,IL,CLAY,2006,1477.2714675000054
5369,IL,CLAY,2007,1889.500927500008
5370,IL,CLAY,2008,1910.1816450000078
5371,IL,CLAY,2009,2008.7514075000079
5372,IL,CLAY,2010,1827.615675000007
5373,IL,CLAY,2011,2087.5717125000106
5374,IL,CLAY,2012,2151.7686750000075
5375,IL,CLINTON,2006,2346.4195635000024
5376,IL,CLINTON,2007,2497.956822225004
5377,IL,CLINTON,2008,2835.210572999996
5378,IL,CLINTON,2009,3028.163977499994
5379,IL,CLINTON,2010,3160.6514774999973
5380,IL,CLINTON,2011,3903.408839999996
5381,IL,CLINTON,2012,4757.450835000037
5382,IL,COLES,2006,7830.381404500083
5383,IL,COLES,2007,8019.3835145001385
5384,IL,COLES,2008,9296.029965000178
5385,IL,COLES,2009,9934.177762500132
5386,IL,COLES,2010,10916.774377500231
5387,IL,COLES,2011,12051.07825500021
5388,IL,COLES,2012,12868.618947262723
5389,IL,COOK,2006,410469.149804509
5390,IL,COOK,2007,420696.0956439729
5391,IL,COOK,2008,437499.22486525646
5392,IL,COOK,2009,480970.921529329
5393,IL,COOK,2010,548005.8330839599
5394,IL,COOK,2011,599070.8212640735
5395,IL,COOK,2012,637216.2084489743
5396,IL,CRAWFORD,2006,4379.660385675016
5397,IL,CRAWFORD,2007,5833.467668400038
5398,IL,CRAWFORD,2008,5977.211325000053
5399,IL,CRAWFORD,2009,5523.938854987561
5400,IL,CRAWFORD,2010,5394.817396350085
5401,IL,CRAWFORD,2011,5656.2399768000605
5402,IL,CRAWFORD,2012,5225.942345212569
5403,IL,CUMBERLAND,2006,910.1982000000014
5404,IL,CUMBERLAND,2007,967.5885000000027
5405,IL,CUMBERLAND,2008,1017.6532125000039
5406,IL,CUMBERLAND,2009,872.9382750000033
5407,IL,CUMBERLAND,2010,902.6934750000037
5408,IL,CUMBERLAND,2011,1065.303405000004
5409,IL,CUMBERLAND,2012,1183.4208150000027
5410,IL,DEKALB,2006,9739.672837500199
5411,IL,DEKALB,2007,10023.830994000178
5412,IL,DEKALB,2008,10329.371575500223
5413,IL,DEKALB,2009,11688.708435450266
5414,IL,DEKALB,2010,13963.321698862901
5415,IL,DEKALB,2011,15256.22947136294
5416,IL,DEKALB,2012,15530.411700000317
5417,IL,DEWITT,2006,1220.4552000000026
5418,IL,DEWITT,2007,1446.2842260000032
5419,IL,DEWITT,2008,1669.760659500003
5420,IL,DEWITT,2009,2030.3595375000064
5421,IL,DEWITT,2010,2444.6386500000017
5422,IL,DEWITT,2011,2880.7547625000093
5423,IL,DEWITT,2012,3123.9755625000143
5424,IL,DOUGLAS,2006,1422.5694300000064
5425,IL,DOUGLAS,2007,2012.6922728625095
5426,IL,DOUGLAS,2008,2171.988769500006
5427,IL,DOUGLAS,2009,2100.5885325000063
5428,IL,DOUGLAS,2010,2407.9346175000087
5429,IL,DOUGLAS,2011,3130.2674025000133
5430,IL,DOUGLAS,2012,3676.245795000019
5431,IL,DUPAGE,2006,102011.51327468267
5432,IL,DUPAGE,2007,100642.23484870426
5433,IL,DUPAGE,2008,109122.83874999177
5434,IL,DUPAGE,2009,121914.92085703081
5435,IL,DUPAGE,2010,147701.60800284904
5436,IL,DUPAGE,2011,154663.55001073846
5437,IL,DUPAGE,2012,161926.67029760932
5438,IL,EDGAR,2006,2147.7623125000036
5439,IL,EDGAR,2007,2773.879529999993
5440,IL,EDGAR,2008,3024.1753664999983
5441,IL,EDGAR,2009,3043.8071288624983
5442,IL,EDGAR,2010,3355.044300000005
5443,IL,EDGAR,2011,4300.123687500002
5444,IL,EDGAR,2012,4654.322242500022
5445,IL,EDWARDS,2006,865.320922500002
5446,IL,EDWARDS,2007,1221.4620270000019
5447,IL,EDWARDS,2008,1299.9982455000031
5448,IL,EDWARDS,2009,1236.891622500003
5449,IL,EDWARDS,2010,1463.676375000004
5450,IL,EDWARDS,2011,1582.420410000004
5451,IL,EDWARDS,2012,1727.4879825000035
5452,IL,EFFINGHAM,2006,7429.6321059500615
5453,IL,EFFINGHAM,2007,8210.142589500101
5454,IL,EFFINGHAM,2008,8614.487018000134
5455,IL,EFFINGHAM,2009,10747.878822862642
5456,IL,EFFINGHAM,2010,11458.551926362767
5457,IL,EFFINGHAM,2011,12380.69011500029
5458,IL,EFFINGHAM,2012,13138.997865000169
5459,IL,FAYETTE,2006,2873.747124000002
5460,IL,FAYETTE,2007,2843.5107305000024
5461,IL,FAYETTE,2008,2871.756867000005
5462,IL,FAYETTE,2009,3279.8703300000066
5463,IL,FAYETTE,2010,3400.895587500008
5464,IL,FAYETTE,2011,3647.9817675000168
5465,IL,FAYETTE,2012,4129.6816950000275
5466,IL,FORD,2006,2042.1576915000041
5467,IL,FORD,2007,1675.2330855000062
5468,IL,FORD,2008,2058.7885950000054
5469,IL,FORD,2009,2615.6333475000074
5470,IL,FORD,2010,3132.7908075000073
5471,IL,FORD,2011,2645.727922500009
5472,IL,FORD,2012,3578.783550000002
5473,IL,FRANKLIN,2006,15279.605361000433
5474,IL,FRANKLIN,2007,16630.134060000502
5475,IL,FRANKLIN,2008,17031.490555812925
5476,IL,FRANKLIN,2009,17525.312880000438
5477,IL,FRANKLIN,2010,17436.202961588016
5478,IL,FRANKLIN,2011,19073.935875000578
5479,IL,FRANKLIN,2012,18556.628137500313
5480,IL,FULTON,2006,5852.448900450012
5481,IL,FULTON,2007,6018.150649087552
5482,IL,FULTON,2008,5859.3391187250445
5483,IL,FULTON,2009,6526.02379158756
5484,IL,FULTON,2010,6489.071345212598
5485,IL,FULTON,2011,7417.846589287606
5486,IL,FULTON,2012,7377.4343167875895
5487,IL,GALLATIN,2006,585.2006775
5488,IL,GALLATIN,2007,740.1530550000004
5489,IL,GALLATIN,2008,720.3855749999994
5490,IL,GALLATIN,2009,730.9028175000001
5491,IL,GALLATIN,2010,868.8823875000018
5492,IL,GALLATIN,2011,1056.2165775000012
5493,IL,GALLATIN,2012,1024.7486475000003
5494,IL,GREENE,2006,3502.209600000016
5495,IL,GREENE,2007,3914.0693550000096
5496,IL,GREENE,2008,3477.0222750000116
5497,IL,GREENE,2009,3784.5726900000222
5498,IL,GREENE,2010,3905.735014987518
5499,IL,GREENE,2011,4728.050430000028
5500,IL,GREENE,2012,4673.672242500016
5501,IL,GRUNDY,2006,6752.818881500102
5502,IL,GRUNDY,2007,7472.6335650876135
5503,IL,GRUNDY,2008,7600.988254087641
5504,IL,GRUNDY,2009,8261.49141750016
5505,IL,GRUNDY,2010,10559.161410000239
5506,IL,GRUNDY,2011,12530.515578862727
5507,IL,GRUNDY,2012,13068.279798862677
5508,IL,HAMILTON,2006,656.2827600000005
5509,IL,HAMILTON,2007,839.5198875000028
5510,IL,HAMILTON,2008,850.6852125000032
5511,IL,HAMILTON,2009,933.5380125000022
5512,IL,HAMILTON,2010,1005.8780625000029
5513,IL,HAMILTON,2011,1306.480200000003
5514,IL,HAMILTON,2012,1321.9060875000084
5515,IL,HANCOCK,2006,1305.0569099999996
5516,IL,HANCOCK,2007,1401.5354774999992
5517,IL,HANCOCK,2008,1443.5086800000017
5518,IL,HANCOCK,2009,1719.6548100000048
5519,IL,HANCOCK,2010,1902.4525875000047
5520,IL,HANCOCK,2011,2254.706557500008
5521,IL,HANCOCK,2012,2004.8976375000063
5522,IL,HARDIN,2006,2265.5830500000034
5523,IL,HARDIN,2007,2586.5215250000047
5524,IL,HARDIN,2008,2930.4834274500013
5525,IL,HARDIN,2009,3470.983456125007
5526,IL,HARDIN,2010,3966.8578950000033
5527,IL,HARDIN,2011,4220.383582725007
5528,IL,HARDIN,2012,3904.6637229375083
5529,IL,HENDERSON,2007,5.29725
5530,IL,HENDERSON,2008,212.28596249999987
5531,IL,HENDERSON,2009,238.26989999999967
5532,IL,HENDERSON,2010,298.9681499999997
5533,IL,HENDERSON,2011,362.6585999999992
5534,IL,HENDERSON,2012,466.8743999999985
5535,IL,HENRY,2006,3383.4439674999926
5536,IL,HENRY,2007,3750.7671273625037
5537,IL,HENRY,2008,4513.888515000025
5538,IL,HENRY,2009,4817.373697500041
5539,IL,HENRY,2010,4970.145240000061
5540,IL,HENRY,2011,6152.232915000099
5541,IL,HENRY,2012,6160.648500225114
5542,IL,IROQUOIS,2006,3949.0426859999825
5543,IL,IROQUOIS,2007,4507.640773500001
5544,IL,IROQUOIS,2008,5168.6421383625275
5545,IL,IROQUOIS,2009,5845.586797500057
5546,IL,IROQUOIS,2010,5621.023462500069
5547,IL,IROQUOIS,2011,6649.747837500122
5548,IL,IROQUOIS,2012,7298.287500000108
5549,IL,JACKSON,2006,11999.984314500307
5550,IL,JACKSON,2007,14397.246402000337
5551,IL,JACKSON,2008,16397.170417500387
5552,IL,JACKSON,2009,16249.426680000322
5553,IL,JACKSON,2010,17488.02056250051
5554,IL,JACKSON,2011,19145.5322250005
5555,IL,JACKSON,2012,21230.612471362954
5556,IL,JASPER,2006,1697.502825000003
5557,IL,JASPER,2007,1614.7104788625063
5558,IL,JASPER,2008,2270.9942595000066
5559,IL,JASPER,2009,2782.3513615875086
5560,IL,JASPER,2010,1684.3335865875115
5561,IL,JASPER,2011,1130.005717500005
5562,IL,JASPER,2012,1058.849205000004
5563,IL,JEFFERSON,2006,6630.633349500096
5564,IL,JEFFERSON,2007,8137.299488587637
5565,IL,JEFFERSON,2008,8764.930304137648
5566,IL,JEFFERSON,2009,9048.101411775167
5567,IL,JEFFERSON,2010,10184.688403612727
5568,IL,JEFFERSON,2011,11249.261520000242
5569,IL,JEFFERSON,2012,12589.800491362641
5570,IL,JERSEY,2006,5458.587375000017
5571,IL,JERSEY,2007,6317.800329000045
5572,IL,JERSEY,2008,7123.430110500064
5573,IL,JERSEY,2009,7190.1893400000645
5574,IL,JERSEY,2010,8047.230228862596
5575,IL,JERSEY,2011,8329.406460225104
5576,IL,JERSEY,2012,8152.416787500094
5577,IL,JO DAVIESS,2006,1587.4796470000072
5578,IL,JO DAVIESS,2007,1887.697287500009
5579,IL,JO DAVIESS,2008,1970.8893000000126
5580,IL,JO DAVIESS,2009,1956.2836500000099
5581,IL,JO DAVIESS,2010,2264.1922875000096
5582,IL,JO DAVIESS,2011,2638.362667500021
5583,IL,JO DAVIESS,2012,2675.138992500024
5584,IL,JOHNSON,2006,890.3367135000018
5585,IL,JOHNSON,2007,982.7994225000016
5586,IL,JOHNSON,2008,1299.9809475000022
5587,IL,JOHNSON,2009,1720.3239225000077
5588,IL,JOHNSON,2010,2424.0955275000138
5589,IL,JOHNSON,2011,2610.1146675000114
5590,IL,JOHNSON,2012,2570.2500975000144
5591,IL,KANE,2006,35701.02839286556
5592,IL,KANE,2007,33356.94448722736
5593,IL,KANE,2008,33417.54952358963
5594,IL,KANE,2009,37597.45088767774
5595,IL,KANE,2010,45862.973668954844
5596,IL,KANE,2011,50445.678108905166
5597,IL,KANE,2012,55037.47014412933
5598,IL,KANKAKEE,2006,18212.024991000566
5599,IL,KANKAKEE,2007,18096.526016500513
5600,IL,KANKAKEE,2008,18127.994284500444
5601,IL,KANKAKEE,2009,19491.770243588115
5602,IL,KANKAKEE,2010,23222.609617500977
5603,IL,KANKAKEE,2011,26530.2600825012
5604,IL,KANKAKEE,2012,30053.601153863412
5605,IL,KENDALL,2006,9204.27924386264
5606,IL,KENDALL,2007,10514.531980500231
5607,IL,KENDALL,2008,10866.507277950284
5608,IL,KENDALL,2009,12120.137895000362
5609,IL,KENDALL,2010,15482.54972250052
5610,IL,KENDALL,2011,16543.26079950045
5611,IL,KENDALL,2012,18076.966054088054
5612,IL,KNOX,2006,11824.025586000038
5613,IL,KNOX,2007,12830.190366862591
5614,IL,KNOX,2008,13579.382731950118
5615,IL,KNOX,2009,13146.500670000083
5616,IL,KNOX,2010,13183.722135000164
5617,IL,KNOX,2011,13085.600051362755
5618,IL,KNOX,2012,14087.613300450043
5619,IL,LA SALLE,2006,21033.9226513633
5620,IL,LA SALLE,2007,21257.072190500876
5621,IL,LA SALLE,2008,24253.214172450964
5622,IL,LA SALLE,2009,24751.756365000994
5623,IL,LA SALLE,2010,25546.687714088443
5624,IL,LA SALLE,2011,26916.32427918841
5625,IL,LA SALLE,2012,28757.71610951318
5626,IL,LAKE,2006,93391.78853817719
5627,IL,LAKE,2007,90755.63340336221
5628,IL,LAKE,2008,92342.0796418995
5629,IL,LAKE,2009,96706.45265836173
5630,IL,LAKE,2010,114047.46592835397
5631,IL,LAKE,2011,123604.27846805393
5632,IL,LAKE,2012,131927.6880697649
5633,IL,LAWRENCE,2006,2501.344009500006
5634,IL,LAWRENCE,2007,2979.105487500004
5635,IL,LAWRENCE,2008,2974.056237500002
5636,IL,LAWRENCE,2009,3379.8712500000056
5637,IL,LAWRENCE,2010,3403.1799000000033
5638,IL,LAWRENCE,2011,4398.236130000013
5639,IL,LAWRENCE,2012,4989.138007500043
5640,IL,LEE,2006,3430.4066849999926
5641,IL,LEE,2007,3818.316857999989
5642,IL,LEE,2008,3887.1652770000055
5643,IL,LEE,2009,4595.584335000013
5644,IL,LEE,2010,4901.046480000051
5645,IL,LEE,2011,5617.416667500086
5646,IL,LEE,2012,5207.007352725065
5647,IL,LIVINGSTON,2006,4224.945667499994
5648,IL,LIVINGSTON,2007,5408.705758500074
5649,IL,LIVINGSTON,2008,6068.043232500133
5650,IL,LIVINGSTON,2009,6962.807940000154
5651,IL,LIVINGSTON,2010,7164.500235000203
5652,IL,LIVINGSTON,2011,8409.60139500022
5653,IL,LIVINGSTON,2012,9079.350615000189
5654,IL,LOGAN,2006,3854.5495109999956
5655,IL,LOGAN,2007,4438.629753000009
5656,IL,LOGAN,2008,4763.813060500028
5657,IL,LOGAN,2009,4874.512087500032
5658,IL,LOGAN,2010,5071.775482500047
5659,IL,LOGAN,2011,6534.775087500072
5660,IL,LOGAN,2012,6860.455353862577
5661,IL,MACON,2006,17964.925368000473
5662,IL,MACON,2007,20259.22764300095
5663,IL,MACON,2008,23061.99604736406
5664,IL,MACON,2009,23805.577825501423
5665,IL,MACON,2010,24648.400582726597
5666,IL,MACON,2011,27498.361736364153
5667,IL,MACON,2012,28697.72376022639
5668,IL,MACOUPIN,2006,6267.899377500063
5669,IL,MACOUPIN,2007,6630.30974250006
5670,IL,MACOUPIN,2008,7242.496572500125
5671,IL,MACOUPIN,2009,7873.485513862689
5672,IL,MACOUPIN,2010,8564.117351587725
5673,IL,MACOUPIN,2011,9879.93278636283
5674,IL,MACOUPIN,2012,11229.68169750017
5675,IL,MADISON,2006,51649.38289481799
5676,IL,MADISON,2007,57586.65883613155
5677,IL,MADISON,2008,65160.02857472001
5678,IL,MADISON,2009,74551.3977499971
5679,IL,MADISON,2010,80776.53728044852
5680,IL,MADISON,2011,91796.8566204512
5681,IL,MADISON,2012,95592.16104792673
5682,IL,MARION,2006,6658.366281500065
5683,IL,MARION,2007,8238.71879700014
5684,IL,MARION,2008,8718.19070400016
5685,IL,MARION,2009,9420.289350000116
5686,IL,MARION,2010,9678.364282500152
5687,IL,MARION,2011,10795.242870225202
5688,IL,MARION,2012,11553.385578862704
5689,IL,MARSHALL,2006,1580.3646225000007
5690,IL,MARSHALL,2007,1841.9103855000037
5691,IL,MARSHALL,2008,1413.1890570000019
5692,IL,MARSHALL,2009,1429.6534650000037
5693,IL,MARSHALL,2010,1942.6627875
5694,IL,MARSHALL,2011,2526.359827500013
5695,IL,MARSHALL,2012,2617.3213275000176
5696,IL,MASON,2006,1846.6988565000026
5697,IL,MASON,2007,2615.4851385000034
5698,IL,MASON,2008,2375.297218500008
5699,IL,MASON,2009,2520.986452500009
5700,IL,MASON,2010,2828.6607600000098
5701,IL,MASON,2011,3358.7394300000115
5702,IL,MASON,2012,3579.5160000000055
5703,IL,MASSAC,2006,3883.171038500011
5704,IL,MASSAC,2007,4862.517517500044
5705,IL,MASSAC,2008,5397.311816362548
5706,IL,MASSAC,2009,5954.015988862565
5707,IL,MASSAC,2010,6246.869877712593
5708,IL,MASSAC,2011,7634.624787712629
5709,IL,MASSAC,2012,7687.193836125073
5710,IL,MCDONOUGH,2006,4122.770474999973
5711,IL,MCDONOUGH,2007,4247.126587724981
5712,IL,MCDONOUGH,2008,3924.2710177124914
5713,IL,MCDONOUGH,2009,4304.408784300002
5714,IL,MCDONOUGH,2010,4595.976806362525
5715,IL,MCDONOUGH,2011,4970.176575000035
5716,IL,MCDONOUGH,2012,5577.8089650000575
5717,IL,MCHENRY,2006,35460.042033002945
5718,IL,MCHENRY,2007,35098.579401502895
5719,IL,MCHENRY,2008,35930.666752502766
5720,IL,MCHENRY,2009,39838.67837411535
5721,IL,MCHENRY,2010,49837.51549500476
5722,IL,MCHENRY,2011,55235.37523886701
5723,IL,MCHENRY,2012,64319.0043955544
5724,IL,MCLEAN,2006,11193.522677950317
5725,IL,MCLEAN,2007,11315.917744812887
5726,IL,MCLEAN,2008,12415.55608331296
5727,IL,MCLEAN,2009,13984.015487475499
5728,IL,MCLEAN,2010,17021.85470816316
5729,IL,MCLEAN,2011,19239.62898588816
5730,IL,MCLEAN,2012,21211.621067925815
5731,IL,MENARD,2006,1020.1929360000019
5732,IL,MENARD,2007,866.3586150000016
5733,IL,MENARD,2008,906.4678440000001
5734,IL,MENARD,2009,752.4904538625004
5735,IL,MENARD,2010,784.8108975000008
5736,IL,MENARD,2011,1044.4026450000022
5737,IL,MENARD,2012,1278.9671550000019
5738,IL,MERCER,2006,814.8617625000044
5739,IL,MERCER,2007,880.6417275000069
5740,IL,MERCER,2008,1024.5293325000086
5741,IL,MERCER,2009,1134.299925000006
5742,IL,MERCER,2010,1086.221662500006
5743,IL,MERCER,2011,1135.5209775000067
5744,IL,MERCER,2012,1256.5408575000072
5745,IL,MONROE,2006,4384.505541500004
5746,IL,MONROE,2007,4736.840971500029
5747,IL,MONROE,2008,5431.062278000069
5748,IL,MONROE,2009,6824.752586812561
5749,IL,MONROE,2010,7568.414538862611
5750,IL,MONROE,2011,8401.962660900137
5751,IL,MONROE,2012,8849.21361772512
5752,IL,MONTGOMERY,2006,4422.502233000017
5753,IL,MONTGOMERY,2007,5315.627610000077
5754,IL,MONTGOMERY,2008,6277.7143995001325
5755,IL,MONTGOMERY,2009,7196.692605000163
5756,IL,MONTGOMERY,2010,7765.033482937726
5757,IL,MONTGOMERY,2011,8808.474736800224
5758,IL,MONTGOMERY,2012,9452.964193612695
5759,IL,MORGAN,2006,5772.024750000044
5760,IL,MORGAN,2007,6583.291374000076
5761,IL,MORGAN,2008,6736.439772000081
5762,IL,MORGAN,2009,7453.510125000123
5763,IL,MORGAN,2010,9230.43364226266
5764,IL,MORGAN,2011,9977.319949087632
5765,IL,MORGAN,2012,10293.928734525105
5766,IL,MOULTRIE,2006,1139.2136805000043
5767,IL,MOULTRIE,2007,1593.4252935000045
5768,IL,MOULTRIE,2008,1852.6558155000039
5769,IL,MOULTRIE,2009,2493.355680000004
5770,IL,MOULTRIE,2010,2639.462302500007
5771,IL,MOULTRIE,2011,2597.752155000006
5772,IL,MOULTRIE,2012,2618.3475075000047
5773,IL,OGLE,2006,4862.201037500043
5774,IL,OGLE,2007,5422.238933362576
5775,IL,OGLE,2008,5609.12099550011
5776,IL,OGLE,2009,6115.769137500143
5777,IL,OGLE,2010,6142.19857500018
5778,IL,OGLE,2011,6663.556327500192
5779,IL,OGLE,2012,7297.728397725174
5780,IL,PEORIA,2006,29757.758799314062
5781,IL,PEORIA,2007,31865.900412089286
5782,IL,PEORIA,2008,31216.374095364135
5783,IL,PEORIA,2009,33515.03294703937
5784,IL,PEORIA,2010,36729.79645725248
5785,IL,PEORIA,2011,40222.40983837809
5786,IL,PEORIA,2012,41579.0390116531
5787,IL,PERRY,2006,4000.9112288624915
5788,IL,PERRY,2007,4382.703187725008
5789,IL,PERRY,2008,4830.658462500041
5790,IL,PERRY,2009,4772.118787500029
5791,IL,PERRY,2010,5411.974252500053
5792,IL,PERRY,2011,6042.447420000066
5793,IL,PERRY,2012,6480.792210000057
5794,IL,PIATT,2006,1243.9738725000034
5795,IL,PIATT,2007,1623.9521025000067
5796,IL,PIATT,2008,2006.7262800000094
5797,IL,PIATT,2009,2096.2158975000084
5798,IL,PIATT,2010,2086.379925000005
5799,IL,PIATT,2011,2535.275662500016
5800,IL,PIATT,2012,2515.761187500024
5801,IL,PIKE,2006,2040.1828470000096
5802,IL,PIKE,2007,2238.296625000005
5803,IL,PIKE,2008,2523.6592093124946
5804,IL,PIKE,2009,2824.8192265874923
